OrderNumber,EventStartTime,EventName,TicketType,OrganizationCategoryName,OrganizationName,OrganizationZipCode,OrganizationState,Quantity,OrganizationCity,School District,School Type
100926155,11/3/2022,Admission,10th Grade Student + Special Exhibition,PreK-12,Quakertown Christian School,18951,Quakertown,13,Pennsylvania,Unaffiliated,Private
100926155,11/3/2022,Admission,11th Grade Student + Special Exhibition,PreK-12,Quakertown Christian School,18951,Quakertown,13,Pennsylvania,Unaffiliated,Private
100953023,11/3/2022,Admission,Adult,PreK-12 Free,Central High School,,,2,,Philadelphia City SD,Public
100953023,11/3/2022,Admission,12th Grade Student + Special Exhibition,PreK-12 Free,Central High School,,,16,,Philadelphia City SD,Public
100917277,11/4/2022,Admission,Adult,PreK-12 Free,Cristo Rey Philadelphia High School,PLACEHOLDER,PLACEHOLDER,3,PLACEHOLDER,Unaffiliated,Catholic
100917277,11/4/2022,Admission,11th Grade Student + Special Exhibition,PreK-12 Free,Cristo Rey Philadelphia High School,PLACEHOLDER,PLACEHOLDER,20,PLACEHOLDER,Unaffiliated,Catholic
100935865,11/4/2022,PreK-12 Online Learning,Adult,PreK-12 Free,Avery D. Harrington School,19143-3117,Philadelphia,3,PA,Philadelphia City SD,Public
100935865,11/4/2022,PreK-12 Online Learning,3rd Grade Student,PreK-12 Free,Avery D. Harrington School,19143-3117,Philadelphia,52,PA,Philadelphia City SD,Public
100936157,11/4/2022,PreK-12 Online Learning,Adult,PreK-12 Free,Anne Frank School,19115-3319,Philadelphia,1,PA,Philadelphia City SD,Public
100936157,11/4/2022,PreK-12 Online Learning,4th Grade Student,PreK-12 Free,Anne Frank School,19115-3319,Philadelphia,30,PA,Philadelphia City SD,Public
100937124,11/4/2022,PreK-12 Online Learning,Adult,PreK-12 Free,Avery D. Harrington School,19143-3117,Philadelphia,3,PA,Philadelphia City SD,Public
100937124,11/4/2022,PreK-12 Online Learning,4th Grade Student,PreK-12 Free,Avery D. Harrington School,19143-3117,Philadelphia,30,PA,Philadelphia City SD,Public
100943319,11/4/2022,PreK-12 Online Learning,3rd Grade Student,PreK-12 Free,Frances E. Willard School,19134,Philadelphia,26,Pennsylvania,Philadelphia City SD,Public
100943319,11/4/2022,PreK-12 Online Learning,Adult,PreK-12 Free,Frances E. Willard School,19134,Philadelphia,1,Pennsylvania,Philadelphia City SD,Public
100945638,11/7/2022,PreK-12 Online Learning,Adult,PreK-12 Free,Fitler Academics Plus School,19144-3667,Philadelphia,2,PA,Philadelphia City SD,Public
100945638,11/7/2022,PreK-12 Online Learning,1st Grade Student,PreK-12 Free,Fitler Academics Plus School,19144-3667,Philadelphia,30,PA,Philadelphia City SD,Public
100945638,11/7/2022,PreK-12 Online Learning,Adult,PreK-12 Free,Fitler Academics Plus School,19144-3667,Philadelphia,-2,PA,Philadelphia City SD,Public
100945638,11/7/2022,PreK-12 Online Learning,1st Grade Student,PreK-12 Free,Fitler Academics Plus School,19144-3667,Philadelphia,-30,PA,Philadelphia City SD,Public
100945742,11/7/2022,PreK-12 Online Learning,Pre-K Student,PreK-12 Free,Riletta Twyne Cream Family School,8104,Camden,100,New Jersey,Camden City SD,Public
100945742,11/7/2022,PreK-12 Online Learning,Kindergarten Student,PreK-12 Free,Riletta Twyne Cream Family School,8104,Camden,50,New Jersey,Camden City SD,Public
100945742,11/7/2022,PreK-12 Online Learning,1st Grade Student,PreK-12 Free,Riletta Twyne Cream Family School,8104,Camden,50,New Jersey,Camden City SD,Public
100945742,11/7/2022,PreK-12 Online Learning,2nd Grade Student,PreK-12 Free,Riletta Twyne Cream Family School,8104,Camden,50,New Jersey,Camden City SD,Public
100919908,11/9/2022,Gallery Lessons,Adult,PreK-12 Free,Norris Square Community Alliance,19122,Philadelphia,20,Pennsylvania,Philadelphia City SD,Public
100919908,11/9/2022,Gallery Lessons,Pre-K Student,PreK-12 Free,Norris Square Community Alliance,19122,Philadelphia,40,Pennsylvania,Philadelphia City SD,Public
100919686,11/10/2022,Gallery Lessons,Adult,PreK-12 Free,Cook-Wissahickon School,19128-3763,Philadelphia,8,PA,Philadelphia City SD,Public
100919686,11/10/2022,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Cook-Wissahickon School,19128-3763,Philadelphia,48,PA,Philadelphia City SD,Public
100944312,11/10/2022,Admission,Adult,PreK-12,Garnet Valley HS,19342-1558,Glen Mills,3,PA,Garnet Valley SD,Public
100944312,11/10/2022,Admission,11th Grade Student + Special Exhibition,PreK-12,Garnet Valley HS,19342-1558,Glen Mills,16,PA,Garnet Valley SD,Public
100944312,11/10/2022,Admission,12th Grade Student + Special Exhibition,PreK-12,Garnet Valley HS,19342-1558,Glen Mills,17,PA,Garnet Valley SD,Public
100944312,11/10/2022,Admission,11th Grade Student + Special Exhibition,PreK-12,Garnet Valley HS,19342-1558,Glen Mills,-7,PA,Garnet Valley SD,Public
100944312,11/10/2022,Admission,12th Grade Student + Special Exhibition,PreK-12,Garnet Valley HS,19342-1558,Glen Mills,-7,PA,Garnet Valley SD,Public
100944312,11/10/2022,Admission,11th Grade Student + Special Exhibition,PreK-12,Garnet Valley HS,19342-1558,Glen Mills,-1,PA,Garnet Valley SD,Public
100944312,11/10/2022,Admission,12th Grade Student + Special Exhibition,PreK-12,Garnet Valley HS,19342-1558,Glen Mills,-2,PA,Garnet Valley SD,Public
100952033,11/10/2022,Gallery Lessons,Adult,PreK-12,El Centro de Estudiantes (Big Picture),19124,Philadelphia,3,Pennsylvania,Unaffiliated,Charter
100952033,11/10/2022,Gallery Lessons,11th Grade Student + Self-Guided + Special Exhibition,PreK-12,El Centro de Estudiantes (Big Picture),19124,Philadelphia,6,Pennsylvania,Unaffiliated,Charter
100952033,11/10/2022,Gallery Lessons,12th Grade Student + Self-Guided + Special Exhibition,PreK-12,El Centro de Estudiantes (Big Picture),19124,Philadelphia,6,Pennsylvania,Unaffiliated,Charter
100952033,11/10/2022,Gallery Lessons,Adult,PreK-12 Free,El Centro de Estudiantes (Big Picture),19124,Philadelphia,-3,Pennsylvania,Unaffiliated,Charter
100952033,11/10/2022,Gallery Lessons,11th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,El Centro de Estudiantes (Big Picture),19124,Philadelphia,-6,Pennsylvania,Unaffiliated,Charter
100952033,11/10/2022,Gallery Lessons,12th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,El Centro de Estudiantes (Big Picture),19124,Philadelphia,-6,Pennsylvania,Unaffiliated,Charter
100952911,11/10/2022,Gallery Lessons,Adult,PreK-12 Free,El Centro de Estudiantes (Big Picture),19124,Philadelphia,3,Pennsylvania,Unaffiliated,Charter
100952911,11/10/2022,Gallery Lessons,11th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,El Centro de Estudiantes (Big Picture),19124,Philadelphia,6,Pennsylvania,Unaffiliated,Charter
100952911,11/10/2022,Gallery Lessons,12th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,El Centro de Estudiantes (Big Picture),19124,Philadelphia,6,Pennsylvania,Unaffiliated,Charter
100958718,11/11/2022,Admission,Adult,PreK-12,Boys and Girls Club - Atlantic City,8041,Atlantic City,3,New Jersey,Unaffiliated,Afterschool
100958718,11/11/2022,Admission,8th Grade Student + Special Exhibition,PreK-12,Boys and Girls Club - Atlantic City,8041,Atlantic City,10,New Jersey,Unaffiliated,Afterschool
100958718,11/11/2022,Admission,9th Grade Student + Special Exhibition,PreK-12,Boys and Girls Club - Atlantic City,8041,Atlantic City,5,New Jersey,Unaffiliated,Afterschool
100958718,11/11/2022,Admission,Adult,PreK-12,Boys and Girls Club - Atlantic City,8041,Atlantic City,-1,New Jersey,Unaffiliated,Afterschool
100958718,11/11/2022,Admission,8th Grade Student + Special Exhibition,PreK-12,Boys and Girls Club - Atlantic City,8041,Atlantic City,-6,New Jersey,Unaffiliated,Afterschool
100958718,11/11/2022,Admission,9th Grade Student + Special Exhibition,PreK-12,Boys and Girls Club - Atlantic City,8041,Atlantic City,-2,New Jersey,Unaffiliated,Afterschool
100944718,11/14/2022,Admission,Adult,PreK-12,Souderton Area SHS,18964-2310,Souderton,2,PA,Souderton Area SD,Public
100944718,11/14/2022,Admission,11th Grade Student + Special Exhibition,PreK-12,Souderton Area SHS,18964-2310,Souderton,25,PA,Souderton Area SD,Public
100944718,11/14/2022,Admission,Adult,PreK-12,Souderton Area SHS,18964-2310,Souderton,-1,PA,Souderton Area SD,Public
100944718,11/14/2022,Admission,11th Grade Student + Special Exhibition,PreK-12,Souderton Area SHS,18964-2310,Souderton,-9,PA,Souderton Area SD,Public
100917265,11/28/2022,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Potter Thomas School,19133-2824,Philadelphia,2,PA,Philadelphia City SD,Public
100917265,11/28/2022,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,Potter Thomas School,19133-2824,Philadelphia,45,PA,Philadelphia City SD,Public
100920460,11/15/2022,Gallery Lessons,Member Adult,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,3,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,7th Grade Student + Special Exhibition,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,11,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,8th Grade Student + Special Exhibition,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,11,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,8th Grade Student + Special Exhibition,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,4,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,7th Grade Student + Special Exhibition,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,3,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,Member Adult,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,4,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,6th Grade Student + Special Exhibition,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,15,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,Member Adult,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,1,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,7th Grade Student + Special Exhibition,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,-4,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,8th Grade Student + Special Exhibition,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,-3,New Jersey,Diocese of Camden,Catholic
100920460,11/15/2022,Gallery Lessons,6th Grade Student + Special Exhibition,PreK-12,Bishop McHugh Regional Catholic School,8210,Cape May Court House,3,New Jersey,Diocese of Camden,Catholic
100920533,11/15/2022,Gallery Lessons,Adult,PreK-12 Free,Potter Thomas School,19133-2824,Philadelphia,2,PA,Philadelphia City SD,Public
100920533,11/15/2022,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Potter Thomas School,19133-2824,Philadelphia,45,PA,Philadelphia City SD,Public
100929213,11/15/2022,Gallery Lessons,Adult,PreK-12,Community Partnership School,19121-2029,Philadelphia,3,PA,Unaffiliated,Private
100929213,11/15/2022,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12,Community Partnership School,19121-2029,Philadelphia,12,PA,Unaffiliated,Private
100951754,11/15/2022,Gallery Lessons,Adult,PreK-12 Free,Martha Washington School,19104,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
100951754,11/15/2022,Gallery Lessons,4th Grade Student + Special Exhibition,PreK-12 Free,Martha Washington School,19104,Philadelphia,25,Pennsylvania,Philadelphia City SD,Public
100920458,11/16/2022,Gallery Lessons,Adult,PreK-12 Free,Eleanor C. Emlen School,19119,Philadelphia,19,Pennsylvania,Philadelphia City SD,Public
100920458,11/16/2022,Gallery Lessons,Pre-K Student,PreK-12 Free,Eleanor C. Emlen School,19119,Philadelphia,38,Pennsylvania,Philadelphia City SD,Public
100920458,11/16/2022,Gallery Lessons,Adult,PreK-12 Free,Eleanor C. Emlen School,19119,Philadelphia,-19,Pennsylvania,Philadelphia City SD,Public
100920458,11/16/2022,Gallery Lessons,Pre-K Student,PreK-12 Free,Eleanor C. Emlen School,19119,Philadelphia,-38,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,Adult,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,5,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,5,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,5,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,5,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,Adult,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,-2,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,-5,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,-5,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,-5,Pennsylvania,Philadelphia City SD,Public
100957926,11/16/2022,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Liguori Academy-Fortis,19134,Philadelphia,-5,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,Adult,PreK-12 Free,Lankenau HS,19128,Philadelphia,5,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Lankenau HS,19128,Philadelphia,13,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Lankenau HS,19128,Philadelphia,13,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Lankenau HS,19128,Philadelphia,12,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Lankenau HS,19128,Philadelphia,12,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Lankenau HS,19128,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Lankenau HS,19128,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,Lankenau HS,19128,Philadelphia,-2,Pennsylvania,Philadelphia City SD,Public
100919878,11/17/2022,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Lankenau HS,19128,Philadelphia,-6,Pennsylvania,Philadelphia City SD,Public
100926072,11/18/2022,Admission,Adult,PreK-12,Bridgewater-Raritan HS,8807,Bridgewater,2,New Jersey,Bridgewater-Raritan Regional SD,Public
100926072,11/18/2022,Admission,12th Grade Student + Special Exhibition,PreK-12,Bridgewater-Raritan HS,8807,Bridgewater,30,New Jersey,Bridgewater-Raritan Regional SD,Public
100926072,11/18/2022,Admission,12th Grade Student + Special Exhibition,PreK-12,Bridgewater-Raritan HS,8807,Bridgewater,-1,New Jersey,Bridgewater-Raritan Regional SD,Public
100926072,11/18/2022,Admission,12th Grade Student + Special Exhibition,PreK-12,Bridgewater-Raritan HS,8807,Bridgewater,-4,New Jersey,Bridgewater-Raritan Regional SD,Public
100919967,11/22/2022,Gallery Lessons,Adult,PreK-12,Politz Day School of Cherry Hill,8002,Cherry Hill,2,New Jersey,Unaffiliated,Private
100919967,11/22/2022,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12,Politz Day School of Cherry Hill,8002,Cherry Hill,13,New Jersey,Unaffiliated,Private
100919967,11/22/2022,Gallery Lessons,Adult,PreK-12,Politz Day School of Cherry Hill,8002,Cherry Hill,-2,New Jersey,Unaffiliated,Private
100919967,11/22/2022,Gallery Lessons,5th Grade Student + Special Exhibition,PreK-12,Politz Day School of Cherry Hill,8002,Cherry Hill,-13,New Jersey,Unaffiliated,Private
100926528,11/22/2022,Gallery Lessons,Adult,PreK-12 Free,Holy Innocents School,19124,Philadelphia,3,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100926528,11/22/2022,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Holy Innocents School,19124,Philadelphia,31,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100952028,11/22/2022,Gallery Lessons,Adult,PreK-12 Free,Mastery CS - Smedley Campus,19124-1359,Philadelphia,2,PA,Unaffiliated,Charter
100952028,11/22/2022,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Mastery CS - Smedley Campus,19124-1359,Philadelphia,33,PA,Unaffiliated,Charter
100944917,11/23/2022,Gallery Lessons,Adult,PreK-12 Free,Discovery Place-Little People,19148,Philadelphia,20,Pennsylvania,Philadelphia City SD,Public
100944917,11/23/2022,Gallery Lessons,Pre-K Student,PreK-12 Free,Discovery Place-Little People,19148,Philadelphia,40,Pennsylvania,Philadelphia City SD,Public
100944917,11/23/2022,Gallery Lessons,Adult,PreK-12 Free,Discovery Place-Little People,19148,Philadelphia,-20,Pennsylvania,Philadelphia City SD,Public
100944917,11/23/2022,Gallery Lessons,Pre-K Student,PreK-12 Free,Discovery Place-Little People,19148,Philadelphia,-40,Pennsylvania,Philadelphia City SD,Public
100917265,11/28/2022,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Potter Thomas School,19133-2824,Philadelphia,2,PA,Philadelphia City SD,Public
100917265,11/28/2022,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,Potter Thomas School,19133-2824,Philadelphia,45,PA,Philadelphia City SD,Public
100917268,10/11/2022,PreK-12 In-School Pre-Visit Lessons,Adult,PreK-12 Free,Norris Square Community Alliance,19122,Philadelphia,4,Pennsylvania,Philadelphia City SD,Public
