school_id,school_code,school_name,principal_name,sector,network,network_from_pdf,city_council_district,grades_served,admission_category,report_type,enrollment_oct1,students_served_full_year,pct_american_indian,pct_asian,pct_black,pct_hispanic,pct_multiracial,pct_pacific_islander,pct_white,pct_iep,pct_english_learners,pct_economically_disadvantaged,student_attendance_2324,teacher_attendance_2324,pct_attend_95plus,pct_attend_90plus,dropouts_2324,graduation_rate_2324,keystone_algebra_2324,keystone_biology_2324,keystone_literature_2324,pssa_grade3_reading,pssa_grade3_8_reading,pssa_grade3_math,pssa_grade3_8_math,pssa_science,nocti_2324,pdf_url
5610,5610,Building 21,"Benjamin Koch
Sector District",District,Network 14,Network 14,District 9,9-12,Citywide,High School,382,388.0,0.0,1.1,90.3,7.3,1.3,0.0,0.0,22.3,3.4,86.1,58.8,86.2,33.0,58.8,8.0,84.7,2.6,2.6,25.0,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5610%5D_SP_SPREE_SPOTlight.pdf
5620,5620,The U School,"Neil Geyette
Sector District",District,Network 13,Network 13,District 5,9-12,Citywide,High School,205,216.0,0.0,1.0,75.6,18.1,3.4,0.0,2.0,26.8,3.9,90.7,36.6,81.3,11.1,36.6,4.0,92.1,1.9,16.3,41.2,,,,,,5.0,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5620%5D_SP_SPREE_SPOTlight.pdf
5660,5660,The LINC High School,"Bridget Bujak
Sector District",District,Network 14,Network 14,District 7,9-12,Citywide,High School,227,238.0,0.0,1.8,36.6,53.7,4.0,0.0,4.0,16.7,17.6,89.4,42.9,83.3,15.1,42.9,1.0,79.3,8.1,8.8,22.2,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5660%5D_SP_SPREE_SPOTlight.pdf
5680,5680,Honorable Luis Munoz-Marin School,"Amanda Jones
Sector District",District,Network 8,Network 8,District 7,K-8,Catchment,High School,522,575.0,0.0,0.4,12.5,84.3,1.3,0.0,1.5,28.7,27.0,94.4,58.1,88.9,34.3,58.1,1.0,,,,,7.8,12.7,3.9,5.1,20.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5680%5D_SP_SPREE_SPOTlight.pdf
5700,5700,Kensington High School,"Jose Lebron
Sector District",District,Network 13,Network 13,District 1,9-12,Catchment,High School,462,503.0,0.2,1.3,31.2,53.0,5.4,0.4,8.4,32.3,16.9,87.0,30.4,84.4,15.9,30.4,20.0,72.0,7.7,13.0,29.9,,,,,,32.1,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5700%5D_SP_SPREE_SPOTlight.pdf
6010,6010,Central High School,"Katharine Davis
Sector District",District,Network 15,Network 15,District 8,9-12,Criteria,High School,2288,2291.0,0.2,36.2,21.6,10.1,4.2,0.1,27.6,2.0,2.8,55.8,90.2,92.7,70.0,90.2,2.0,99.3,89.5,88.4,98.4,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6010%5D_SP_SPREE_SPOTlight.pdf
6030,6030,Roxborough High School,,District,Network 13,Network 13,District 4,9-12,Catchment,High School,628,766.0,0.2,0.2,82.3,7.3,4.3,0.2,5.6,35.0,2.9,80.1,40.5,72.3,20.1,40.5,34.0,70.0,4.8,8.7,23.6,,,,,,16.4,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6030%5D_SP_SPREE_SPOTlight.pdf
6040,6040,Walter B. Saul High School,"Samuel Howell
Sector District",District,Network 15,Network 15,District 4,9-12,Criteria,High School,415,420.0,0.2,1.2,64.1,12.8,4.8,0.0,16.9,17.6,1.5,69.2,57.4,94.1,26.2,57.4,1.0,95.7,10.8,25.5,47.8,,,,,,59.3,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6040%5D_SP_SPREE_SPOTlight.pdf
6050,6050,Philadelphia High School for Girls,"Katiedra Argro
Sector District",District,Network 15,Network 15,District 8,9-12,Criteria,High School,723,727.0,0.0,12.6,67.5,10.4,5.0,0.1,4.4,6.0,5.4,73.2,62.7,81.4,31.2,62.7,3.0,94.9,30.3,49.4,77.3,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6050%5D_SP_SPREE_SPOTlight.pdf
6060,6060,Martin Luther King High School,"Keisha Wilkins
Sector District",District,Network 14,Network 14,District 8,9-12,Catchment,High School,511,599.0,0.0,0.8,90.8,6.3,1.2,0.0,1.0,31.1,2.5,86.3,46.8,81.8,25.6,46.8,48.0,63.4,3.0,1.7,15.9,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6060%5D_SP_SPREE_SPOTlight.pdf
6090,6090,A. Philip Randolph Career and Technical High School,"Michelle Burns
Sector District",District,Network 13,Network 13,District 4,9-12,Citywide,High School,436,443.0,0.2,0.0,81.7,9.9,5.7,0.0,2.5,29.8,3.4,86.9,35.7,85.3,13.1,35.7,20.0,92.9,8.8,1.3,38.5,,,,,,40.0,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6090%5D_SP_SPREE_SPOTlight.pdf
6200,6200,Anna B. Day School,"Karen White
Sector District",District,Network 6,Network 6,District 8,K-8,Catchment,High School,333,383.0,0.0,0.6,90.7,3.6,4.2,0.3,0.6,19.5,0.9,83.5,62.4,87.0,32.9,62.4,1.0,,,,,28.0,25.0,12.0,6.0,29.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6200%5D_SP_SPREE_SPOTlight.pdf
6210,6210,Franklin S. Edmonds School,"Wendy Sharpe
Sector District",District,Network 6,Network 6,District 9,K-8,Catchment,High School,363,406.0,0.0,0.6,95.6,2.5,1.4,0.0,0.0,25.9,0.6,78.8,63.8,86.2,33.5,63.8,0.0,,,,,29.2,28.2,14.6,9.9,30.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6210%5D_SP_SPREE_SPOTlight.pdf
6220,6220,Eleanor C. Emlen School,"Tammy Thomas
Sector District",District,Network 6,Network 6,District 8,K-5,Catchment,High School,296,325.0,2.0,0.0,85.8,5.1,5.4,0.0,1.7,34.8,1.4,80.1,69.2,85.2,37.5,69.2,23.0,,,,,47.1,33.8,20.6,15.7,37.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6220%5D_SP_SPREE_SPOTlight.pdf
6230,6230,Fitler Academics Plus School,"Katherine Sylvester
Sector District",District,Network 5,Network 5,District 8,K-8,Citywide,High School,177,180.0,0.6,0.0,94.9,3.4,1.1,0.0,0.0,23.7,1.1,84.8,68.3,80.0,32.2,68.3,0.0,,,,,,22.8,,4.4,31.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6230%5D_SP_SPREE_SPOTlight.pdf
6250,6250,Charles W. Henry School,"Kristine Len
Sector District",District,Network 6,Network 6,District 8,K-8,Catchment,High School,496,515.0,0.4,2.2,46.6,5.0,8.5,0.4,36.9,22.2,0.2,40.7,82.9,88.6,56.1,82.9,0.0,,,,,67.9,65.8,56.6,47.9,72.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6250%5D_SP_SPREE_SPOTlight.pdf
6260,6260,Henry H. Houston School,"Leroy Hall
Sector District",District,Network 6,Network 6,District 8,K-8,Catchment,High School,421,447.0,0.2,0.5,70.1,3.8,2.9,0.0,22.6,22.6,0.5,55.8,78.1,82.8,49.2,78.1,0.0,,,,,50.0,41.1,45.7,28.5,46.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6260%5D_SP_SPREE_SPOTlight.pdf
6270,6270,John S. Jenks Academy for the Arts and Sciences,"Corinne Scioli
Sector District",District,Network 6,Network 6,District 8,K-8,Catchment,High School,385,405.0,0.0,1.6,78.4,6.8,4.2,0.0,9.1,19.5,2.6,61.0,77.0,86.2,44.4,77.0,0.0,,,,,60.0,52.2,48.4,33.2,67.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6270%5D_SP_SPREE_SPOTlight.pdf
6300,6300,James Logan School,"Matthew Grill
Sector District",District,Network 7,Network 7,District 8,K-5,Catchment,High School,224,259.0,0.0,0.5,83.9,13.4,0.9,0.0,1.3,22.8,2.2,87.1,63.3,92.0,32.1,63.3,23.0,,,,,30.0,29.6,30.0,22.2,48.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6300%5D_SP_SPREE_SPOTlight.pdf
6310,6310,John F. McCloskey School,"John Spencer
Sector District",District,Network 6,Network 6,District 9,K-8,Catchment,High School,249,279.0,0.0,0.0,94.8,2.4,2.8,0.0,0.0,21.7,1.2,73.9,66.7,100.0,41.6,66.7,0.0,,,,,,28.9,,11.6,25.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6310%5D_SP_SPREE_SPOTlight.pdf
6320,6320,Thomas Mifflin School,"Allison McConnell
Sector District",District,Network 5,Network 5,District 4,K-8,Catchment,High School,359,393.0,0.6,1.4,61.3,10.9,6.4,0.0,19.5,21.5,0.8,63.5,67.2,92.9,41.5,67.2,0.0,,,,,64.7,40.8,55.9,27.4,50.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6320%5D_SP_SPREE_SPOTlight.pdf
6340,6340,Joseph Pennell School,"Susan Lofton
Sector District",District,Network 6,Network 6,District 8,K-5,Catchment,High School,281,314.0,0.4,2.1,90.0,3.9,2.9,0.0,0.7,22.8,1.4,84.3,51.3,78.6,28.3,51.3,23.0,,,,,17.3,16.9,9.1,13.8,45.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6340%5D_SP_SPREE_SPOTlight.pdf
6350,6350,Samuel Pennypacker School,"Tamika Gilliam
Sector District",District,Network 6,Network 6,District 9,K-8,Catchment,High School,305,361.0,0.0,0.0,91.8,5.9,1.6,0.0,0.7,20.7,3.9,83.9,67.2,63.0,35.3,67.2,2.0,,,,,17.5,21.7,2.5,5.5,25.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6350%5D_SP_SPREE_SPOTlight.pdf
6360,6360,Theodore Roosevelt School,"Kristen Heifet
Sector District",District,Network 6,Network 6,District 8,K-8,Catchment,High School,438,557.0,0.2,0.0,91.1,4.6,2.3,0.2,1.6,32.7,0.5,88.8,33.8,84.4,14.4,33.8,3.0,,,,,25.9,13.7,11.1,4.8,14.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6360%5D_SP_SPREE_SPOTlight.pdf
6380,6380,Shawmont School,"John Piniat
Sector District",District,Network 5,Network 5,District 4,K-8,Catchment,High School,401,431.0,0.8,4.5,47.4,11.0,8.0,0.3,28.2,22.7,5.7,55.6,72.9,87.1,42.9,72.9,0.0,,,,,43.9,51.5,34.2,28.7,63.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6380%5D_SP_SPREE_SPOTlight.pdf
6390,6390,Edward T. Steel School,"Angikindslows Senatus
Sector District",District,Network 8,Network 8,District 8,K-8,Catchment,High School,320,390.0,0.6,0.6,89.4,7.5,1.3,0.0,0.6,29.4,2.2,86.3,59.2,76.9,24.6,59.2,3.0,,,,,25.9,12.6,13.8,3.9,9.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6390%5D_SP_SPREE_SPOTlight.pdf
6410,6410,Cook-Wissahickon School,"Michael Lowe
Sector District",District,Network 5,Network 5,District 4,K-8,Catchment,High School,396,425.0,0.3,1.0,33.8,11.1,11.9,0.3,41.7,24.2,4.3,55.6,86.1,80.7,59.3,86.1,0.0,,,,,57.8,54.1,71.1,43.0,60.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6410%5D_SP_SPREE_SPOTlight.pdf
6440,6440,Anna L. Lingelbach School,"Lisa Waddell
Sector District",District,Network 6,Network 6,District 8,K-8,Catchment,High School,332,360.0,0.3,0.9,75.0,6.0,2.1,0.0,15.7,16.6,5.7,68.7,75.8,88.5,48.6,75.8,0.0,,,,,59.5,39.5,54.8,28.2,43.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6440%5D_SP_SPREE_SPOTlight.pdf
6450,6450,James Dobson School,,District,Network 5,Network 5,District 4,K-8,Catchment,High School,229,237.0,0.4,1.3,30.1,9.6,10.0,0.0,48.5,28.8,0.4,51.1,73.4,86.4,39.7,73.4,0.0,,,,,,62.0,,46.5,78.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6450%5D_SP_SPREE_SPOTlight.pdf
6460,6460,Hill-Freedman World Academy,"Anthony Majewski
Sector District",District,Network 15,Network 15,District 9,6-12,Criteria,High School,585,,0.3,2.1,84.4,5.8,4.6,0.0,2.7,,2.4,69.4,74.8,84.9,44.1,74.8,0.0,69.9,38.2,36.0,86.8,,59.4,,26.7,41.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6460%5D_SP_SPREE_SPOTlight.pdf
6470,6470,John B. Kelly School,"Alia Dickerson
Sector District",District,Network 5,Network 5,District 8,K-5,Catchment,High School,351,424.0,0.9,0.0,90.3,4.0,2.3,0.0,2.6,20.5,0.0,81.8,47.2,80.0,21.9,47.2,23.0,,,,,29.5,31.4,10.0,14.2,52.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6470%5D_SP_SPREE_SPOTlight.pdf
6480,6480,Academy for the Middle Years at Northwest,"Jodan Floyd
Sector District",District,Network 5,Network 5,District 4,6-8,Criteria,High School,134,139.0,0.0,1.5,82.8,9.0,5.2,0.0,1.5,20.9,0.8,86.6,75.5,93.3,43.2,75.5,0.0,,,,,,46.6,,24.8,29.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6480%5D_SP_SPREE_SPOTlight.pdf
6540,6540,Lankenau High School,"Jessica McAtamney
Sector District",District,Network 15,Network 15,District 4,9-12,Criteria,High School,261,263.0,0.8,0.0,89.7,4.6,3.1,0.0,1.9,19.2,0.8,72.0,60.5,80.0,33.1,60.5,0.0,98.9,15.1,32.7,67.3,,,,,,0.0,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6540%5D_SP_SPREE_SPOTlight.pdf
7010,7010,Frankford High School,"Michael Calderone
Sector District",District,Network 14,Network 14,District 7,9-12,Catchment,High School,858,1060.0,0.4,1.5,40.4,46.6,4.7,0.2,6.2,28.2,27.4,81.8,34.0,84.1,16.2,34.0,95.0,71.8,3.7,6.0,15.0,,,,,,50.0,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7010%5D_SP_SPREE_SPOTlight.pdf
7060,7060,Olney High School,"Michael Roth
Sector District",District,Network 14,Network 14,District 8,9-12,Catchment,High School,1186,1372.0,0.0,5.2,37.2,53.1,3.5,0.2,0.8,22.7,37.0,77.6,31.1,85.0,12.1,31.1,83.0,80.0,4.0,4.0,4.0,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7060%5D_SP_SPREE_SPOTlight.pdf
7100,7100,Jay Cooke School,"Christie Parfitt
Sector District",District,Network 7,Network 7,District 8,K-8,Catchment,High School,396,453.0,0.0,1.0,81.3,12.4,4.6,0.0,0.8,23.2,8.1,85.4,52.3,89.4,26.5,52.3,0.0,,,,,10.3,17.1,3.3,6.4,25.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7100%5D_SP_SPREE_SPOTlight.pdf
7110,7110,Warren G. Harding Middle School,"Mary Sanchez
Sector District",District,Network 9,Network 9,District 7,6-8,Catchment,High School,600,703.0,0.2,1.7,46.7,39.8,5.0,0.0,6.7,27.5,22.8,86.5,55.1,78.4,28.6,55.1,6.0,,,,,,19.5,,5.4,16.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7110%5D_SP_SPREE_SPOTlight.pdf
7120,7120,Samuel Fels High School,"Melissa Rasper
Sector District",District,Network 14,Network 14,District 9,9-12,Catchment,High School,1234,1413.0,0.2,7.5,38.6,45.0,3.4,1.4,4.0,18.9,41.7,72.3,48.4,83.9,26.5,48.4,74.0,78.7,6.3,6.8,23.0,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7120%5D_SP_SPREE_SPOTlight.pdf
7130,7130,General Louis Wagner School,"Connie Grier
Sector District",District,Network 6,Network 6,District 8,6-8,Catchment,High School,302,351.0,0.0,0.0,93.1,4.3,1.7,0.0,1.0,24.5,3.0,89.7,70.9,59.1,46.4,70.9,4.0,,,,,,13.4,,1.6,6.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7130%5D_SP_SPREE_SPOTlight.pdf
7150,7150,Juniata Park Academy,"Marisol Rivera Rodriguez
Sector District",District,Network 9,Network 9,District 7,K-8,Catchment,High School,865,948.0,0.2,8.2,10.3,76.2,1.6,0.1,3.4,14.8,31.6,89.6,65.3,77.1,35.0,65.3,2.0,,,,,39.1,31.4,29.7,19.0,46.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7150%5D_SP_SPREE_SPOTlight.pdf
7200,7200,Clara Barton School,"Colleen Bowen
Sector District",District,Network 7,Network 7,District 7,K-2,Catchment,High School,503,569.0,0.0,1.6,18.3,73.8,2.6,0.0,3.8,18.5,38.2,69.4,65.9,75.0,37.8,65.9,23.0,,,,,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7200%5D_SP_SPREE_SPOTlight.pdf
7220,7220,Laura H. Carnell School,"Tiffany Osei
Sector District",District,Network 10,Network 10,District 9,K-5,Catchment,High School,635,763.0,0.3,2.1,45.7,45.2,1.4,0.8,4.6,10.9,36.5,75.8,59.0,61.4,30.1,59.0,23.0,,,,,19.8,16.5,10.6,9.5,39.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7220%5D_SP_SPREE_SPOTlight.pdf
7260,7260,Ellwood School,"Edward Davies
Sector District",District,Network 6,Network 6,District 9,K-5,Catchment,High School,270,296.0,0.4,1.1,88.9,5.2,4.4,0.0,0.0,25.6,3.0,79.6,68.9,81.8,38.9,68.9,23.0,,,,,25.6,25.5,13.2,16.8,49.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7260%5D_SP_SPREE_SPOTlight.pdf
7270,7270,Thomas K. Finletter School,"April Brown
Sector District",District,Network 7,Network 7,District 9,K-8,Catchment,High School,631,705.0,0.2,7.5,68.5,20.3,3.2,0.0,0.5,24.6,11.1,81.9,66.7,85.2,42.7,66.7,0.0,,,,,33.3,29.3,25.5,10.7,29.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7270%5D_SP_SPREE_SPOTlight.pdf
7280,7280,Benjamin Franklin Elementary School,"Roslynn Sample Greene
Sector District",District,Network 10,Network 10,District 9,K-8,Catchment,High School,592,667.0,0.0,4.9,51.0,38.3,3.7,0.3,1.7,11.7,29.1,82.4,67.9,68.3,39.4,67.9,0.0,,,,,20.3,28.2,9.2,7.9,30.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7280%5D_SP_SPREE_SPOTlight.pdf
7290,7290,Allen M. Stearne School,"Kenneth Orange
Sector District",District,Network 9,Network 9,District 7,K-8,Catchment,High School,386,429.0,0.3,0.3,49.5,40.7,6.2,0.3,2.9,26.4,13.0,87.1,49.2,86.1,23.5,49.2,0.0,,,,,2.4,16.3,0.0,4.2,23.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7290%5D_SP_SPREE_SPOTlight.pdf
7300,7300,Francis Hopkinson School,,District,Network 9,Network 9,District 7,K-8,Catchment,High School,596,696.0,0.0,2.7,20.0,71.3,1.5,0.7,3.9,18.1,27.9,84.9,54.0,82.0,27.2,54.0,4.0,,,,,25.9,23.2,20.7,9.2,23.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7300%5D_SP_SPREE_SPOTlight.pdf
7310,7310,Feltonville Intermediate School,"Dana Singletary
Sector District",District,Network 7,Network 7,District 7,3-5,Catchment,High School,501,556.0,0.0,3.4,19.0,73.9,0.8,0.0,3.0,22.2,31.9,89.4,68.0,74.4,37.6,68.0,23.0,,,,,18.6,19.2,9.5,8.3,34.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7310%5D_SP_SPREE_SPOTlight.pdf
7320,7320,Julia W. Howe School,"Matthew Reid
Sector District",District,Network 7,Network 7,District 9,K-5,Catchment,High School,210,238.0,1.0,1.4,86.7,6.7,3.3,1.0,0.0,21.9,7.6,80.0,66.0,81.8,37.4,66.0,23.0,,,,,34.2,25.5,15.8,14.9,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7320%5D_SP_SPREE_SPOTlight.pdf
7330,7330,Henry W. Lawton School,"Arnetta Imes
Sector District",District,Network 11,Network 11,District 6,K-5,Catchment,High School,530,602.0,0.4,2.8,34.0,45.9,5.3,0.4,11.3,24.7,18.5,81.7,65.3,91.3,35.4,65.3,23.0,,,,,34.6,26.6,18.1,17.3,43.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7330%5D_SP_SPREE_SPOTlight.pdf
7350,7350,James R. Lowell School,"Benita Jessup
Sector District",District,Network 7,Network 7,District 9,K-4,Catchment,High School,482,546.0,0.4,8.9,62.2,20.8,6.0,0.0,1.7,17.8,17.8,78.2,58.2,79.3,29.5,58.2,23.0,,,,,19.5,26.4,13.9,11.9,48.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7350%5D_SP_SPREE_SPOTlight.pdf
7360,7360,John Marshall School,"William Lawrence
Sector District",District,Network 9,Network 9,District 7,K-5,Catchment,High School,237,294.0,0.0,0.0,51.5,37.6,2.5,0.0,8.4,20.3,10.6,78.9,42.2,64.0,19.4,42.2,23.0,,,,,21.2,15.1,14.7,11.0,40.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7360%5D_SP_SPREE_SPOTlight.pdf
7370,7370,"Grover Washington, Jr. Middle School","Tiffani Blunt
Sector District",District,Network 7,Network 7,District 9,5-8,Catchment,High School,427,468.0,0.0,10.5,65.3,18.0,3.5,0.5,2.1,26.7,18.3,87.8,66.7,68.8,41.5,66.7,2.0,,,,,,22.0,,4.7,15.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7370%5D_SP_SPREE_SPOTlight.pdf
7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
7390,7390,Andrew J. Morrison School,"Meredith Lowe
Sector District",District,Network 7,Network 7,District 8,K-8,Catchment,High School,525,588.0,0.0,3.8,49.9,43.1,2.5,0.0,0.8,21.7,20.6,82.1,66.5,87.5,39.5,66.5,2.0,,,,,29.7,20.3,13.5,8.4,25.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7390%5D_SP_SPREE_SPOTlight.pdf
7400,7400,Olney Elementary School,"Martin Woodside
Sector District",District,Network 7,Network 7,District 9,K-8,Catchment,High School,693,777.0,0.1,11.3,42.0,43.3,2.6,0.0,0.7,12.4,32.5,82.4,63.5,73.9,33.9,63.5,0.0,,,,,39.7,33.9,26.3,10.8,28.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7400%5D_SP_SPREE_SPOTlight.pdf
7430,7430,James J. Sullivan School,"Shantelle Yarbrough
Sector District",District,Network 11,Network 11,District 6,K-5,Catchment,High School,383,455.0,0.0,1.3,42.8,42.0,3.4,0.0,10.4,23.8,15.4,84.1,50.8,83.9,23.7,50.8,23.0,,,,,18.2,13.4,14.8,10.1,34.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7430%5D_SP_SPREE_SPOTlight.pdf
7440,7440,Bayard Taylor School,"David Laver
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,387,442.0,0.0,0.3,14.0,84.0,1.0,0.0,0.8,22.5,32.8,90.2,52.7,92.5,26.7,52.7,23.0,,,,,15.6,11.6,10.9,10.3,23.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7440%5D_SP_SPREE_SPOTlight.pdf
7460,7460,William H. Ziegler School,"Nicole Freeman
Sector District",District,Network 11,Network 11,District 7,K-8,Catchment,High School,513,566.0,0.0,5.3,34.5,51.5,4.7,0.2,3.9,23.6,30.8,73.3,63.1,87.0,35.7,63.1,0.0,,,,,37.2,24.1,18.6,12.5,26.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7460%5D_SP_SPREE_SPOTlight.pdf
7470,7470,Bridesburg School,"Donald Dipaulo
Sector District",District,Network 9,Network 9,District 6,K-8,Catchment,High School,546,572.0,0.0,1.3,3.7,14.8,5.0,0.0,75.3,21.4,2.9,75.6,61.0,76.2,27.3,61.0,0.0,,,,,53.5,42.2,48.8,27.9,40.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7470%5D_SP_SPREE_SPOTlight.pdf
7490,7490,Prince Hall School,"Jamie Lawyer
Sector District",District,Network 6,Network 6,District 8,K-5,Catchment,High School,339,372.0,0.3,0.3,93.8,2.7,2.1,0.0,0.9,25.1,0.9,82.9,62.9,80.8,34.7,62.9,23.0,,,,,20.9,22.9,7.0,7.4,59.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7490%5D_SP_SPREE_SPOTlight.pdf
7500,7500,Feltonville School of Arts and Sciences,"Lisa Mesi
Sector District",District,Network 7,Network 7,District 7,6-8,Catchment,High School,554,593.0,0.0,4.9,24.6,64.1,4.2,0.0,2.4,17.3,30.3,84.1,69.8,69.1,45.0,69.8,4.0,,,,,,20.9,,7.2,8.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7500%5D_SP_SPREE_SPOTlight.pdf
7510,7510,Mary M. Bethune School,,District,Network 8,Network 8,District 5,K-8,Catchment,High School,423,495.0,0.0,0.0,72.3,24.6,1.7,0.2,1.2,20.6,9.7,91.5,49.5,90.2,19.0,49.5,1.0,,,,,10.3,17.9,7.7,6.1,21.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7510%5D_SP_SPREE_SPOTlight.pdf
7530,7530,William Rowen School,"Angela Ryans
Sector District",District,Network 6,Network 6,District 9,K-5,Catchment,High School,311,359.0,0.3,0.3,90.4,4.8,1.9,0.6,1.6,20.9,3.2,83.9,60.5,78.3,32.9,60.5,23.0,,,,,21.4,22.4,11.4,7.6,38.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7530%5D_SP_SPREE_SPOTlight.pdf
